,0
44573,30707850
44574,34306863
44575,31015322
44576,31215751
44577,31064430
44578,30987307
44579,30638804
44580,30010211
44581,29196421
44582,32240127
44583,28175707
44584,28053287
44585,26727374
44586,26670240
44587,26228892
44588,26039670
44589,26057463
44590,25840238
44591,25648186
44592,25311346
44593,26073516
44594,25279323
44595,24976706
44596,24673891
44597,24674561
44598,3453826
44599,24233726
44600,52439578
44601,24032676
44602,23635293
44603,23941568
44604,23556089
44605,23531945
44606,39307877
44607,22411221
44608,21246813
44609,20911558
44610,20791301
44611,20739428
44612,20373006
44613,20228265
44614,20119582
44615,19995551
44616,19759656
44617,19403560
44618,19388808
44619,18764789
44620,18936428
44621,18805494
44622,18167255
44623,18158414
44624,17581512
44625,17501660
44626,17256423
44627,16684188
44628,16739615
44629,16761643
44630,16355804
44631,15248967
44632,16051072
44633,49732788
44634,15826534
44635,15096569
44636,15426837
44637,16194015
44638,16400855
44639,14957040
44640,14955710
44641,14765478
44642,14262347
44643,14540218
44644,14053707
44645,14079027
44646,13574683
44647,13355202
44648,12848857
44649,13376929
44650,13210371
44651,12553749
44652,12890059
44653,13158074
44654,13080555
44655,12986895
44656,12577375
44657,12577416
44658,12174333
44659,12149528
44660,12076042
44661,11499966
44662,11641461
44663,11520496
44664,11510004
44665,11292242
44666,527227
44667,11134440
44668,9857167
44669,11290335
44670,9188236
44671,11376924
44672,11066393
44673,8595227
44674,54518071
44675,8261108
44676,8097778
44677,8043602
44678,7693722
44679,4563846
44680,7855522
44681,7621693
44682,7198003
44683,7517755
44684,7421434
44685,192266020
44686,7163306
44687,7207685
44688,7055804
44689,6677784
44690,6719082
44691,6724904
44692,6625303
44693,1702511
44694,6318001
44695,6172024
44696,6184073
44697,5913710
44698,6277224
44699,16840537
44700,5964033
44701,5812681
44702,4855356
44703,4699734
44704,4490179
44705,4490396
44706,5983074
44707,4387104
44708,4334130
44709,4334861
44710,4342259
44711,4244722
44712,4175253
44713,4158867
44714,4220628
44715,4154624
44716,4153107
44717,4092293
44718,3996728
44719,4073386
44720,3714140
44721,3657988
44722,3688412
44723,3604376
44724,3526182
44725,3474822
44726,3460084
44727,3423520
44728,3340150
44729,3618209
44730,6467626
44731,3345612
44732,3433112
44733,3198775
44734,3170230
44735,3161218
44736,3214100
44737,3039585
44738,3714225
44739,2841029
44740,2689247
44741,2706820
44742,2705700
44743,2713736
44744,2696434
44745,2561387
44746,2520003
44747,2440216
44748,2439637
44749,2395054
44750,2360410
44751,2188997
44752,2222630
44753,2170338
44754,2165429
44755,2165500
44756,2171582
44757,2127609
44758,2148102
44759,2398356
44760,1959054
44761,1837212
44762,1709558
44763,1026292
44764,1935466
44765,1017049
44766,1710588
44767,1014699
44768,996250
44769,982686
44770,936654
44771,924282
44772,935599
44773,917639
44774,925269
44775,921172
44776,904476
44777,902694
44778,906948
44779,895472
44780,891059
44781,879062
44782,883627
44783,649461
44784,872160
44785,873709
44786,941579
44787,829332
44788,848051
44789,830053
44790,815049
44791,851671
44792,815232
44793,684634
44794,681640
44795,688778
44796,678719
44797,671383
44798,665807
44799,659475
44800,660511
44801,648624
44802,646412
44803,643980
44804,643516
44805,639486
44806,635569
44807,588665
44808,361125
44809,616423
44810,603246
44811,602274
44812,599219
44813,591930
44814,588641
44815,588102
44816,588004
44817,587238
44818,586292
44819,583807
44820,576747
44821,578868
44822,573663
44823,572700
44824,573355
44825,569224
44826,565873
44827,565625
44828,561555
44829,554414
44830,548023
44831,544537
44832,327737
44833,544728
44834,538295
44835,535748
44836,539358
44837,523103
44838,518795
44839,516761
44840,517834
44841,510319
44842,509128
44843,504910
44844,501360
44845,498386
44846,492908
44847,488985
44848,439318
44849,95113
44850,474236
44851,472553
44852,473327
44853,447320
44854,451693
44855,453182
44856,446983
44857,437923
44858,433714
44859,432318
44860,433030
44861,423598
44862,422810
44863,418925
44864,418284
44865,417214
44866,449992
44867,414682
44868,411660
44869,408390
44870,401257
44871,399988
44872,395463
44873,393545
44874,246236
44875,389591
44876,390529
44877,374958
44878,373878
44879,376753
44880,371756
44881,370638
44882,369240
44883,368223
44884,348210
44885,349455
44886,361460
44887,331961
44888,327572
44889,309685
44890,174476
44891,300696
44892,301108
44893,298599
44894,296449
44895,297768
44896,298135
44897,297165
44898,291217
44899,284340
44900,282625
44901,284263
44902,247612
44903,277481
44904,287293
44905,272449
44906,272766
44907,275454
44908,280946
44909,265117
44910,261866
44911,255634
44912,259487
44913,256598
44914,255516
44915,253999
44916,251857
44917,250118
44918,251191
44919,248721
44920,246232
44921,246115
44922,241553
44923,241358
44924,237339
44925,231321
44926,228189
44927,903359
44928,236298
44929,224481
44930,224189
44931,219601
44932,179917
44933,274415
44934,215439
44935,260868
44936,249023
44937,200049
44938,199166
44939,188565
44940,177640
44941,2033
44942,96524
44943,141404
44944,129314
44945,178656
44946,318
44947,221740
44948,190988
44949,194696
44950,196325
44951,137066
44952,61265
44953,90623
44954,130180
44955,111839
44956,309857
44957,194312
44958,1034
44959,183913
44960,58732
44961,4441
44962,70547
44963,194374
44964,349364
44965,265401
44966,284321983
44967,284854579
44968,281570382
44969,279646383
44970,281609949
44971,279374498
44972,278482569
44973,278468168
44974,276865822
44975,275154182
44976,273185480
44977,273553852
44978,271497020
44979,271500307
44980,270741872
44981,271418669
44982,269805600
44983,269401148
44984,265563895
44985,263959825
44986,265382795
44987,268471602
44988,268532065
44989,263029874
44990,257403263
44991,259447984
44992,258112113
44993,256128752
44994,256474712
44995,256465271
44996,256363055
44997,251590645
44998,251214365
44999,251131251
45000,249202154
45001,246568919
45002,246181555
45003,242154414
45004,241514105
45005,240885716
45006,241089440
45007,238825944
45008,237949937
45009,235828361
45010,235504205
45011,234204001
45012,118012474
45013,235363052
45014,235363709
45015,235851072
45016,234202521
45017,233721027
45018,232076952
45019,225870083
45020,222713465
45021,221593778
45022,221588539
45023,222157215
45024,216408107
45025,214155146
45026,204551670
45027,207801376
45028,207081736
45029,202649796
45030,198322494
45031,195998933
45032,196084470
45033,191962491
45034,189581015
45035,193700594
45036,186279363
45037,185581046
45038,185885119
45039,186183779
45040,185661189
45041,185680080
45042,200632912
45043,180113911
45044,180259786
45045,177589244
45046,176260891
45047,176020753
45048,175636644
45049,175637265
45050,177276314
45051,173357017
45052,172808029
45053,171119657
45054,171245281
45055,170561086
45056,173002545
45057,168861748
45058,168780008
45059,167332839
45060,166012780
45061,160297938
45062,163368480
45063,186299407
45064,160709122
45065,151505513
45066,150760448
45067,146589889
45068,140237750
45069,143166346
45070,139227525
45071,137813503
45072,136273779
45073,134734827
45074,132733007
45075,131905095
45076,131919751
45077,131758396
45078,124765829
45079,125473924
45080,125707417
45081,132198987
45082,118771240
45083,118368607
45084,117021906
45085,118368649
45086,116024149
45087,115545787
45088,116409980
45089,115696192
45090,115087345
45091,114010255
45092,113576816
45093,113122054
45094,110620027
45095,110194468
45096,109897659
45097,109612092
45098,111508550
45099,106123979
45100,106596314
45101,106904039
45102,106287245
45103,106325446
45104,105375072
45105,104416562
45106,105180829
45107,104186627
45108,104191194
45109,102709342
45110,103003512
45111,186299351
45112,100194214
45113,101114822
45114,100217145
45115,99103768
45116,99650667
45117,103082529
45118,98133569
45119,95470644
45120,95401143
45121,94701903
45122,92677407
45123,91573167
45124,91204683
45125,89927950
45126,93990668
45127,89876153
45128,90416359
45129,86524573
45130,86232742
45131,85837461
45132,83687761
45133,83054144
45134,82802969
45135,83015215
45136,81750732
45137,83940470
45138,80795262
45139,80370061
45140,79702262
45141,79656727
45142,79805550
45143,81467234
45144,79103951
45145,77358729
45146,77552276
45147,75117824
45148,74458583
45149,71623551
45150,69761622
45151,70695746
45152,69381035
45153,69037405
45154,68677747
45155,68417266
45156,67773431
45157,67557979
45158,66934991
45159,66040308
45160,65753642
45161,66351405
45162,66511487
45163,65802577
45164,63240258
45165,60536731
45166,59845743
45167,59063278
45168,56889390
45169,57022423
45170,56812833
45171,55239535
45172,55881815
45173,60315299
45174,58790395
45175,54829395
45176,55339436
45177,56237660
45178,54837756
45179,54443057
45180,54844097
45181,54536957
45182,54125170
45183,54154455
45184,53909667
45185,53159784
45186,52300838
45187,52289048
45188,50621711
45189,53157073
45190,49576726
45191,49070876
45192,49287589
45193,47577994
45194,46338469
45195,46185352
45196,45622787
45197,47959489
45198,45638779
45199,45537823
45200,44911518
45201,44244962
45202,43824268
45203,42836783
45204,42851016
45205,42876329
45206,41405042
45207,41013701
45208,40713627
45209,40313232
45210,40303922
45211,40009965
45212,40060366
45213,39307109
45214,39217886
45215,38267066
45216,38309940
45217,38897673
45218,37637809
45219,37635177
45220,37592429
45221,38696510
45222,38965616
45223,38342453
45224,36959338
45225,35274837
45226,35108740
45227,35012717
45228,33611369
45229,34736919
45230,34207315
45231,32586335
45232,32531820
45233,32306488
45234,31215702
45235,30428176
45236,31285296
45237,30636000
45238,31773148
45239,30465416
45240,29974683
45241,32795443
45242,27661329
45243,26713461
45244,26799965
45245,26800340
45246,26665900
45247,25630451
45248,26315429
45249,25418595
45250,25300237
45251,25048916
45252,24528873
45253,25552328
45254,23760350
45255,24278829
45256,24195526
45257,24221356
45258,25456874
45259,24545740
45260,24780792
45261,23941053
45262,23907573
45263,23634397
45264,22980526
45265,22070274
45266,21947104
45267,22411535
45268,22416586
45269,21744081
45270,21249700
45271,21089976
45272,21134542
45273,24202770
45274,20995832
45275,31244505
45276,20186870
45277,19464317
45278,19318974
45279,18920131
45280,18899379
45281,17562028
45282,18103934
45283,18012232
45284,17501675
45285,17360324
45286,17308080
45287,16460759
45288,16212614
45289,16101764
45290,15856041
45291,15873707
45292,15806300
45293,15516430
45294,15499057
45295,15647298
45296,15658607
45297,15426643
45298,15845509
45299,15066671
45300,14690687
45301,15811228
45302,13969020
45303,13930514
45304,13772996
45305,13655168
45306,13561592
45307,13101311
45308,13076674
45309,12573216
45310,12976468
45311,12618730
45312,12145233
45313,12162481
45314,12475499
45315,22440678
45316,11931592
45317,11664037
45318,11835517
45319,11606637
45320,11595283
45321,11527462
45322,11329299
45323,11282896
45324,11018547
45325,9202434
45326,8877632
45327,8786006
45328,8643845
45329,8433298
45330,8704056
45331,8475912
45332,8477076
45333,8126415
45334,8084675
45335,7983004
45336,13609519
45337,7814906
45338,8001043
45339,7775995
45340,7841600
45341,7858349
45342,7849422
45343,7256539
45344,7365620
45345,7047903
45346,6977297
45347,6848914
45348,6584216
45349,7215695
45350,6554156
45351,6444476
45352,6585223
45353,6518892
45354,6684155
45355,6267490
45356,6261702
45357,6079161
45358,6079031
45359,5999523
45360,5927140
45361,5866621
45362,4693218
45363,4230780
45364,4660843
45365,4471231
45366,4518383
45367,4465648
45368,4515633
45369,4647382
45370,4250763
45371,4225098
45372,4160556
45373,4191488
45374,4127470
45375,4154480
45376,4154399
45377,4085232
45378,3673422
45379,3753044
45380,3972731
45381,3674696
45382,3534337
45383,4081736
45384,3532639
45385,3455227
45386,3455208
45387,3455456
45388,3349782
45389,3337502
45390,3075719
45391,3051468
45392,3017153
45393,3016170
45394,2942199
45395,2958404
45396,2943490
45397,2932925
45398,2958424
45399,2929126
45400,2824126
45401,2756939
45402,2863871
45403,2754212
45404,2757045
45405,2594862
45406,2613124
45407,2485693
45408,2708590
45409,2377386
45410,2314390
45411,2267872
45412,2173730
45413,2200358
45414,2297350
45415,2243217
45416,2193190
45417,2132428
45418,2043172
45419,1983745
45420,1953070
45421,1958640
45422,1918168
45423,1983974
45424,1908633
45425,1967415
45426,1952622
45427,1849051
45428,1834588
45429,1833726
45430,1709681
45431,1705696
45432,1701983
45433,1035417
45434,1699624
45435,1023220
45436,1000020
45437,999335
45438,1000246
45439,986982
45440,1006432
45441,985664
45442,983240
45443,966574
45444,964485
45445,944185
45446,996072
45447,919859
45448,915984
45449,907693
45450,898918
45451,900169
45452,932455
45453,944626
45454,883456
45455,868804
45456,852910
45457,2385216
45458,7768094
45459,941580
45460,856530
45461,872449
45462,848054
45463,848065
45464,855967
45465,682114
45466,677093
45467,673053
45468,661448
45469,641314
45470,649808
45471,655150
45472,642932
45473,640846
45474,630941
45475,634750
45476,641511
45477,618704
45478,605478
45479,608467
45480,586707
45481,196872
45482,581254
45483,578726
45484,382491
45485,571261
45486,567077
45487,562473
45488,563025
45489,557736
45490,557488
45491,488542
45492,551652
45493,564511
45494,543376
45495,544656
45496,539883
45497,541330
45498,539046
45499,538376
45500,553389
45501,530113
45502,531348
45503,527676
45504,524794
45505,523723
45506,522617
45507,529357
45508,509289
45509,498520
45510,500058
45511,495930
45512,491099
45513,488289
45514,488925
45515,99366
45516,244769
45517,475780
45518,470482
45519,471186
45520,474322
45521,445589
45522,467531
45523,280941
45524,457551
45525,451543
45526,451223
45527,451273
45528,451068
45529,451070
45530,453344
45531,443229
45532,446855
45533,480996
45534,446029
45535,467822
45536,431744
45537,488844
45538,413493
45539,408802
45540,436869
45541,399954
45542,403972
45543,402806
45544,169929
45545,437707
45546,397554
45547,393268
45548,454917
45549,392947
45550,390950
45551,388472
45552,382614
45553,448760
45554,382293
45555,375186
45556,372407
45557,382592
45558,376231
45559,364509
45560,361596
45561,349256
45562,349197
45563,344408
45564,339807
45565,334493
45566,340306
45567,327702
45568,310028
45569,306301
45570,221171
45571,298536
45572,15465
45573,289719
45574,290691
45575,287555
45576,297278
45577,283143
45578,278110
45579,272784
45580,62323
45581,271899
45582,268641
45583,272748
45584,266633
45585,268509
45586,280860
45587,262615
45588,261805
45589,262751
45590,255813
45591,255506
45592,256895
45593,252856
45594,252617
45595,252347
45596,251696
45597,247745
45598,248392
45599,245744
45600,237743
45601,236297
45602,228323
45603,229447
45604,227274
45605,225774
45606,222151
45607,215726
45608,213908
45609,206935
45610,206214
45611,200907
45612,198059
45613,197274
45614,195100
45615,189952
45616,48644
45617,129495
45618,41113
45619,80214
45620,65118
45621,34325
45622,180567
45623,179885
45624,1403
45625,5375
45626,4109
45627,13558
45628,192297
45629,194333
45630,136622
45631,16919
45632,70545
45633,192335
45634,176603
45635,135263
45636,37910
45637,117500
45638,119015
45639,112243
45640,278852
45641,310921124
45642,310587847
45643,309202881
45644,308721349
45645,307885350
45646,308144754
45647,307921594
45648,310198241
45649,307629551
45650,305852098
45651,304442386
45652,284710241
45653,287631380
45654,284854591
45655,283309632
45656,283406584
45657,282310987
45658,280631082
45659,280928566
45660,278900658
45661,279248125
45662,277534800
45663,277394658
45664,279022689
45665,275719319
45666,273791785
45667,273042804
45668,272393803
45669,274557171
45670,20269432
45671,271221717
45672,270102465
45673,271498953
45674,269051114
45675,267141906
45676,267141925
45677,267220585
45678,266700482
45679,266817314
45680,266610182
45681,266021019
45682,266116784
45683,278966743
45684,263513159
45685,260562393
45686,259482618
45687,258949207
45688,257081900
45689,253022482
45690,252259143
45691,250954972
45692,251591308
45693,251588572
45694,250955295
45695,251036546
45696,248028010
45697,250207503
45698,246280568
45699,247882810
45700,243638109
45701,241444639
45702,240749497
45703,239947197
45704,236423691
45705,243944181
45706,233986776
45707,235472907
45708,233424986
45709,234673993
45710,228753051
45711,221720044
45712,225057527
45713,218895759
45714,214396176
45715,215687041
45716,209334958
45717,204859120
45718,202646916
45719,278442088
45720,199991597
45721,198221761
45722,195327270
45723,192032480
45724,191905777
45725,188282057
45726,190007619
45727,187477691
45728,185912113
45729,180095051
45730,180187488
45731,176624820
45732,170554963
45733,168402448
45734,166007405
45735,166249960
45736,167509784
45737,166080744
45738,166832571
45739,165786013
45740,151630637
45741,151527654
45742,150014442
45743,263698543
45744,145502841
45745,142269117
45746,140708805
45747,143165873
45748,140815206
45749,138198216
45750,139365002
45751,139325387
45752,137470611
45753,137100268
45754,142315604
45755,136610708
45756,135153396
45757,133276405
45758,133744328
45759,131671933
45760,132572784
45761,130861526
45762,131140546
45763,129857487
45764,130314611
45765,123721031
45766,137137507
45767,126900566
45768,126082275
45769,120321928
45770,118532935
45771,119444921
45772,119664169
45773,117670490
45774,169641297
45775,115114927
45776,115116349
45777,114159269
45778,113290326
45779,111059814
45780,111107844
45781,112883933
45782,108198200
45783,107234829
45784,107418613
45785,106897055
45786,104100563
45787,168282705
45788,104419061
45789,104120960
45790,104121758
45791,106491581
45792,103982259
45793,102416992
45794,101475805
45795,101378224
45796,98608789
45797,100071156
45798,102435397
45799,95331974
45800,91234854
45801,91749796
45802,90241179
45803,89874712
45804,87832065
45805,86841521
45806,86981386
45807,85960939
45808,86959631
45809,85432367
45810,85074814
45811,83718327
45812,84931781
45813,83139860
45814,82273856
45815,81936261
45816,81445014
45817,80748777
45818,80816930
45819,79037806
45820,78747476
45821,80744246
45822,78537864
45823,78169795
45824,78783877
45825,77821496
45826,78027918
45827,78035420
45828,77134879
45829,78013655
45830,84753747
45831,78033663
45832,75585306
45833,80200292
45834,74406872
45835,73395626
45836,75512974
45837,71805110
45838,71629570
45839,71166072
45840,71126954
45841,70114268
45842,67152467
45843,66109706
45844,66039756
45845,65980787
45846,65667164
45847,67106809
45848,68508601
45849,68508432
45850,63803951
45851,64207265
45852,62915758
45853,61858046
45854,61693995
45855,61035415
45856,62106263
45857,59504207
45858,59686562
45859,59182239
45860,56706767
45861,56050637
45862,56499112
45863,56077203
45864,54436494
45865,54218426
45866,54575038
45867,53825223
45868,54081885
45869,54575343
45870,54794762
45871,53809766
45872,53731326
45873,53758322
45874,52675474
45875,58805963
45876,51981701
45877,48651344
45878,51572640
45879,51966490
45880,48701207
45881,48425306
45882,49015834
45883,47565777
45884,47664703
45885,47363422
45886,46203392
45887,46845756
45888,45799462
45889,46419097
45890,46348912
45891,46396512
45892,45836881
45893,45599261
45894,45250868
45895,45655318
45896,44068964
45897,46213660
45898,42810018
45899,42985607
45900,43249742
45901,42803854
45902,41849908
45903,41443364
45904,41537423
45905,41143290
45906,41016445
45907,40358977
45908,40757740
45909,39595115
45910,40199081
45911,39602296
45912,39309989
45913,39316759
45914,41452986
45915,39039140
45916,38887751
45917,38434895
45918,38473845
45919,38718849
45920,37512707
45921,37969688
45922,39073617
45923,38290680
45924,38254091
45925,38898655
45926,37954794
45927,37118803
45928,37869812
45929,37444998
45930,37135314
45931,35780575
45932,36203154
45933,34019995
45934,34428550
45935,33350100
45936,33113888
45937,32720339
45938,31200512
45939,31064583
45940,31063230
45941,31782931
45942,31033867
45943,35348329
45944,30935636
45945,32368772
45946,29451278
45947,29838454
45948,30363764
45949,29429596
45950,28399852
45951,27582837
45952,27655045
45953,27355718
45954,26945394
45955,27161099
45956,27224772
45957,25939771
45958,53035271
45959,24924390
45960,24775373
45961,24229882
45962,24061902
45963,25300643
45964,24683279
45965,23815606
45966,23631107
45967,24456999
45968,32893528
45969,24034951
45970,25735915
45971,22739191
45972,24487127
45973,21739221
45974,22416214
45975,23016926
45976,22409758
45977,22014723
45978,21920905
45979,21856332
45980,21553592
45981,21049026
45982,31173676
45983,20819032
45984,20122115
45985,19672982
45986,19812136
45987,19327860
45988,19322111
45989,18767300
45990,18145952
45991,17878998
45992,18039922
45993,18090570
45994,17732270
45995,17719839
45996,17903243
45997,16630785
45998,16976569
45999,16977710
46000,16931039
46001,15426962
46002,15734361
46003,15843545
46004,26362541
46005,16083074
46006,15517951
46007,15463302
46008,15172022
46009,14920310
46010,14540234
46011,14846989
46012,41306856
46013,14378481
46014,14636534
46015,13924266
46016,13774876
46017,13674381
46018,13442318
46019,13395659
46020,13214915
46021,13227445
46022,13319385
46023,13053990
46024,12956990
46025,13030815
46026,11983820
46027,12474462
46028,12508841
46029,12563431
46030,12482643
46031,12034256
46032,12046993
46033,11809337
46034,11858022
46035,11826012
46036,11524170
46037,11513873
46038,11528307
46039,11611791
46040,11282806
46041,11106296
46042,242812
46043,11153347
46044,11345511
46045,8742344
46046,8800341
46047,8703855
46048,8678384
46049,11384753
46050,8794499
46051,8265874
46052,8648751
46053,8205218
46054,8108789
46055,8010084
46056,7678028
46057,7426686
46058,7153155
46059,6821182
46060,6886494
46061,4717551
46062,6885157
46063,6565584
46064,7208449
46065,6482308
46066,6227921
46067,5996615
46068,5946224
46069,5818530
46070,5841281
46071,4827870
46072,4665868
46073,4566199
46074,7126442
46075,4427752
46076,4441432
46077,4348837
46078,4301490
46079,4355469
46080,4163437
46081,4168250
46082,3818261
46083,3508394
46084,3376359
46085,4342253
46086,4298121
46087,3175336
46088,3545817
46089,3255685
46090,3119335
46091,3104899
46092,3176418
46093,3087154
46094,3069475
46095,2910485
46096,2697269
46097,2491231
46098,2491028
46099,2432464
46100,2389388
46101,2326009
46102,2281951
46103,2255416
46104,2275704
46105,2248704
46106,2189283
46107,2243901
46108,2038127
46109,2035716
46110,1935786
46111,1904203
46112,1710799
46113,1840308
46114,1943445
46115,1701303
46116,1755555
46117,1031869
46118,1035419
46119,1032949
46120,1017799
46121,1017039
46122,1006831
46123,1000518
46124,1001163
46125,992261
46126,983749
46127,975135
46128,965634
46129,993657
46130,980701
46131,937928
46132,899007
46133,898489
46134,893826
46135,969642
46136,2150631
46137,906415
46138,885583
46139,884220
46140,884816
46141,879703
46142,899876
46143,993682
46144,879589
46145,877398
46146,874309
46147,876580
46148,863430
46149,941581
46150,446031
46151,849776
46152,850101
46153,690878
46154,686611
46155,679860
46156,1698125
46157,665477
46158,660692
46159,557135
46160,62485618
46161,648187
46162,655682
46163,645978
46164,639483
46165,642835
46166,630124
46167,380650
46168,628674
46169,623435
46170,624901
46171,621894
46172,617871
46173,613578
46174,597382
46175,597040
46176,596541
46177,587208
46178,588224
46179,588883
46180,579388
46181,416630
46182,423111
46183,576561
46184,573476
46185,566536
46186,562516
46187,564287
46188,562924
46189,556021
46190,558048
46191,555522
46192,226004
46193,548939
46194,547112
46195,540161
46196,869878
46197,541545
46198,543022
46199,293115
46200,540156
46201,540617
46202,531982
46203,529050
46204,521839
46205,519425
46206,516839
46207,517333
46208,516581
46209,341118
46210,514521
46211,513036
46212,249356
46213,507785
46214,505388
46215,245051
46216,499999
46217,500919
46218,498992
46219,495384
46220,485814
46221,406453
46222,472558
46223,469556
46224,458520
46225,472261
46226,467711
46227,460251
46228,454748
46229,448410
46230,446355
46231,455083
46232,448636
46233,443994
46234,443040
46235,442587
46236,436642
46237,431912
46238,427654
46239,428907
46240,426357
46241,421314
46242,416263
46243,235614
46244,416084
46245,408072
46246,403274
46247,404285
46248,415305
46249,403472
46250,401988
46251,398114
46252,398393
46253,394121
46254,269680
46255,387619
46256,385021
46257,384709
46258,382370
46259,379442
46260,379695
46261,376655
46262,365785
46263,371769
46264,366078
46265,366645
46266,364280
46267,364473
46268,363486
46269,351573
46270,350686
46271,265136
46272,348885
46273,346703
46274,344643
46275,342226
46276,339648
46277,331330
46278,333029
46279,324190
46280,325736
46281,307101
46282,295217
46283,291802
46284,288459
46285,287888
46286,284124
46287,280666
46288,274458
46289,274264
46290,294420
46291,299790
46292,272973
46293,267302
46294,274839
46295,264518
46296,257573
46297,258191
46298,256939
46299,243735
46300,243256
46301,241143
46302,237784
46303,235195
46304,229476
46305,226392
46306,225875
46307,222390
46308,224089
46309,223059
46310,221853
46311,220108
46312,198047
46313,213574
46314,209917
46315,209612
46316,208164
46317,208314
46318,209199
46319,207658
46320,208878
46321,252503
46322,197559
46323,193880
46324,193977
46325,188380
46326,188581
46327,190149
46328,201890
46329,124318
46330,146642
46331,116187
46332,41785
46333,62357
46334,130148
46335,59236
46336,88339
46337,57683
46338,116748
46339,190021
46340,69493
46341,251076
46342,83177
46343,46337
46344,130712
46345,1285
46346,194382
46347,4338
46348,70703
46349,152760
46350,18541
46351,131258
46352,41099
46353,595
46354,53717
46355,125799
46356,123938
46357,316471446
46358,316293484
46359,316726792
46360,316882258
46361,316312338
46362,316881214
46363,316808011
46364,316882033
46365,315155655
46366,315217693
46367,316060398
46368,316060465
46369,315037203
46370,316094477
46371,316068941
46372,315751455
46373,316134738
46374,316891702
46375,314544627
46376,315227056
46377,314111986
46378,314107107
46379,313623388
46380,313202440
46381,312689892
46382,311939547
46383,311966927
46384,314139786
46385,310416843
46386,309144530
46387,308397552
46388,306167730
46389,305016592
46390,305235069
46391,303755856
46392,303701886
46393,303561908
46394,303938261
46395,302120337
46396,303414265
46397,301540588
46398,301514952
46399,302608895
46400,301731218
46401,300802543
46402,300835488
46403,301415707
46404,299933808
46405,299931649
46406,299821095
46407,299963278
46408,299225867
46409,299181190
46410,296105544
46411,298401721
46412,296116815
46413,293013303
46414,296037020
46415,295838129
46416,295658022
46417,296749141
46418,294935136
46419,294143036
46420,295629433
46421,294128913
46422,292255707
46423,291737536
46424,292248187
46425,291524643
46426,291802441
46427,290995596
46428,293958379
46429,290583866
46430,290616953
46431,290087431
46432,290155035
46433,289823873
46434,292639592
46435,288806718
46436,291522440
46437,289106237
46438,290425437
46439,287886688
46440,287175377
46441,288588515
46442,288677773
46443,287240699
46444,289732021
46445,286725493
46446,285335457
46447,284205806
46448,283868714
46449,283075924
46450,313251037
46451,280962967
46452,278988356
46453,278126186
46454,276859827
46455,274651427
46456,274556899
46457,272858194
46458,272143063
46459,271217191
46460,270896984
46461,270459056
46462,269403315
46463,270614007
46464,270023210
46465,271878559
46466,269488517
46467,268530589
46468,267141967
46469,267368340
46470,266121067
46471,268610269
46472,265419152
46473,266522526
46474,297447876
46475,263349723
46476,263977415
46477,264142223
46478,263325135
46479,260276125
46480,263960197
46481,258166445
46482,256551949
46483,255420141
46484,253990936
46485,252169257
46486,250592684
46487,251213778
46488,248233831
46489,245495361
46490,242719179
46491,242223583
46492,241087058
46493,241991647
46494,239728136
46495,240838520
46496,239969117
46497,237754476
46498,236776057
46499,235828239
46500,233721485
46501,235787955
46502,233765660
46503,235099498
46504,234590536
46505,228684799
46506,227129105
46507,239914258
46508,217810641
46509,209347559
46510,208565951
46511,206425549
46512,206482687
46513,199672351
46514,195247889
46515,195226387
46516,192113971
46517,189962000
46518,190025209
46519,191960636
46520,187917128
46521,187375380
46522,187320358
46523,186795178
46524,184194046
46525,184758283
46526,184474545
46527,179151659
46528,180189441
46529,178164988
46530,178706306
46531,176337494
46532,175466763
46533,173072654
46534,173464031
46535,170074112
46536,168960697
46537,164150403
46538,156200163
46539,156242564
46540,157549789
46541,150759454
46542,150757291
46543,147968404
46544,149978486
46545,145275794
46546,142302454
46547,143099575
46548,139104255
46549,139108634
46550,139414762
46551,138223332
46552,135038275
46553,135034708
46554,135552920
46555,135054155
46556,133251616
46557,132725076
46558,128566402
46559,128173789
46560,128493440
46561,125245453
46562,124703282
46563,128693666
46564,116466937
46565,116578896
46566,114093061
46567,112975336
46568,111518551
46569,109925169
46570,107235497
46571,105392095
46572,103970607
46573,103949858
46574,104392430
46575,107593645
46576,103574176
46577,105052792
46578,101568952
46579,100851403
46580,98394543
46581,98161910
46582,97911343
46583,97185863
46584,94906033
46585,93630974
46586,93021376
46587,92474454
46588,91841201
46589,90827967
46590,90901309
46591,91795826
46592,90976123
46593,86887997
46594,84938305
46595,82972835
46596,81756728
46597,81505122
46598,83468971
46599,80754832
46600,79721067
46601,79477291
46602,79471463
46603,79303681
46604,78524080
46605,79160404
46606,84662823
46607,84606577
46608,79184977
46609,78178970
46610,78168109
46611,78805535
46612,78249203
46613,77553268
46614,75039459
46615,78753722
46616,72567883
46617,72368034
46618,72377439
46619,72435519
46620,71432730
46621,72026569
46622,67526658
46623,66707942
46624,66394544
46625,66481384
46626,65353499
46627,65951188
46628,65979439
46629,65319642
46630,64294421
46631,64697075
46632,65214156
46633,63502501
46634,61751303
46635,59459173
46636,60318509
46637,59920040
46638,60396838
46639,56591571
46640,56899711
46641,56080251
46642,54782241
46643,55859792
46644,54484374
46645,55345930
46646,54575148
46647,54559261
46648,55306806
46649,54731535
46650,54480451
46651,54782277
46652,54221974
46653,53180555
46654,53171399
46655,54075266
46656,53182682
46657,52012700
46658,51548041
46659,50262402
46660,51257227
46661,50211876
